ID,Age,Gender,FamilyMembers,FinancialEducation,RiskPropensity,Income,Wealth,IncomeInvestment,AccumulationInvestment,FinancialStatus
2477,48,0,2,0.269585495,0.507588307,57.25003083,102.4747983,1,0,0
2478,63,0,2,0.497864259,0.225544776,34.08791895,77.76140101,0,0,0
2479,53,0,2,0.322259425,0.351169734,66.10051496,223.0168519,1,0,0
2480,67,1,2,0.439302939,0.273569659,11.74425917,27.40039525,0,0,0
2481,54,1,3,0.647361594,0.453819339,165.2898469,258.0877273,1,1,0
2482,55,1,3,0.530411533,0.467016555,44.7632136,61.85195821,0,1,0
2483,54,1,4,0.641138055,0.390236042,192.0471525,155.188683,0,1,0
2484,46,0,2,0.588059321,0.418239967,36.01464256,37.2999336,1,1,0
2485,45,1,2,0.440985642,0.558134708,24.89659218,105.0156089,1,0,0
2486,49,0,2,0.40914898,0.331542199,52.59907557,47.65886505,0,1,0
2487,70,1,3,0.47942987,0.343569174,47.72603513,149.34757,1,1,0
2488,53,0,3,0.269444422,0.216955834,49.2636653,33.36663251,1,1,0
2489,64,1,2,0.37341427,0.435121573,70.78045214,119.0829211,1,0,0
2490,63,0,2,0.606563926,0.743677799,143.4681506,364.1526056,0,1,0
2491,88,1,4,0.486089538,0.128711281,118.5520847,396.2785611,1,1,0
2492,66,0,3,0.305037715,0.217548394,54.69894279,103.0137804,1,0,0
2493,45,0,2,0.470033061,0.583193714,37.75861336,42.4526584,1,1,0
2494,52,0,3,0.433134466,0.347474483,38.70966123,38.51744818,0,1,0
2495,65,1,4,0.243541406,0.133296988,130.4193055,136.742465,0,1,0
2496,58,1,3,0.272346542,0.30143135,12.60264449,32.52616638,0,0,0
2497,82,0,2,0.292117261,0.138660565,27.23151258,134.0769375,1,0,0
2498,54,1,2,0.589234421,0.23136742,69.2367454,132.6826693,0,1,0
2499,37,0,3,0.579017095,0.533786488,80.0676878,53.62321031,0,1,0
2500,60,1,2,0.581436934,0.505654705,45.37090007,76.89703312,0,0,0
2501,39,0,2,0.647788232,0.378098144,74.26947336,120.4665749,1,0,0
2502,55,0,2,0.461388678,0.246145205,42.99321843,45.73263719,1,1,0
2503,67,1,1,0.373301202,0.13614844,63.18898694,67.41060064,0,0,0
2504,58,1,2,0.435603807,0.482403781,69.39695439,108.7182313,1,0,0
2505,58,1,2,0.555128037,0.500760993,48.67298346,54.315605,0,0,0
2506,51,1,3,0.466880411,0.564906626,6.190571575,30.59466152,0,0,0
2507,53,1,2,0.607862523,0.347953173,84.11364502,201.8383274,1,0,0
2508,54,1,2,0.396065187,0.390238538,106.7056002,44.12072483,0,1,0
2509,24,0,3,0.137985253,0.109069428,21.59645234,3.796547246,0,0,0
2510,60,1,2,0.346619869,0.192474986,31.9240178,24.67755337,1,1,0
2511,61,0,2,0.428787765,0.32924711,90.50233058,97.39061215,0,1,0
2512,36,0,4,0.322228597,0.348774269,57.13674952,18.0601612,0,0,0
2513,35,1,3,0.424416479,0.258171772,129.535905,43.78904748,0,1,0
2514,66,0,3,0.152773419,0.18486351,52.4933876,73.62361406,1,0,0
2515,37,0,3,0.324708104,0.339394059,62.36226839,31.32127373,0,1,0
2516,31,1,4,0.263937774,0.346777965,144.5811744,49.40041268,1,1,0
2517,73,0,2,0.387247258,0.657752467,171.0893087,178.8611742,1,1,0
2518,49,0,2,0.489639945,0.277032314,134.2238759,107.5717388,1,1,0
2519,70,0,1,0.511566254,0.454338441,25.55761839,80.79853288,1,1,0
2520,41,1,3,0.590655337,0.540146071,25.45340157,78.62956341,0,0,0
2521,50,0,3,0.538515456,0.398283415,98.43723242,103.2520305,1,1,0
2522,57,0,3,0.37652929,0.263148781,44.61232705,48.23747537,0,1,0
2523,63,0,2,0.662792241,0.276538473,69.73577901,162.3011263,1,1,0
2524,64,0,2,0.432685248,0.177773738,120.8692535,226.6121302,1,0,0
2525,59,1,3,0.183156199,0.066074132,40.42206702,31.78057946,0,1,0
2526,49,0,3,0.196576251,0.172682195,35.9667589,38.20463129,0,1,0
2527,48,0,2,0.297859093,0.311469045,56.93946496,48.4006821,1,1,0
2528,60,0,1,0.242410797,0.227118968,16.28547983,13.43604341,0,0,0
2529,52,1,2,0.535653706,0.389848438,52.3318759,61.97443047,0,0,0
2530,61,1,3,0.35060395,0.279467956,117.9483932,137.8721802,0,0,0
2531,70,1,2,0.576533358,0.385886553,92.70664981,125.7079832,0,0,0
2532,29,0,4,0.369692611,0.566005533,197.8232251,63.82453227,0,1,0
2533,82,0,1,0.710382437,0.45998861,188.3735082,255.9548162,1,1,0
2534,48,0,2,0.486545348,0.377308728,112.625732,50.26226745,1,1,0
2535,69,1,3,0.263786675,0.252334002,59.25274055,53.38276458,0,0,0
2536,78,1,1,0.573924222,0.446044646,17.79351749,61.77774901,0,1,0
2537,38,1,3,0.539713227,0.150363537,26.88565942,27.84650924,0,1,0
2538,58,1,3,0.157640873,0.0791328,106.0126003,152.8737203,0,0,0
2539,76,1,2,0.25109402,0.203333783,35.52665245,126.0889509,1,0,0
2540,53,0,2,0.433275717,0.42736443,70.11604724,108.2710132,0,1,0
2541,59,1,3,0.334268141,0.248195977,63.94229486,96.04301727,0,0,0
2542,57,1,3,0.350563941,0.326367436,32.39495724,59.23737903,0,1,0
2543,68,1,3,0.491080522,0.244371459,102.2984608,187.1998422,1,0,0
2544,64,0,2,0.442615219,0.198580911,30.30238735,51.39517231,0,0,0
2545,41,0,2,0.665742691,0.585071051,86.23734017,85.53938647,0,1,0
2546,50,0,3,0.475568502,0.515025464,37.92250987,97.87650528,0,1,0
2547,58,1,3,0.589617104,0.429273408,86.88518779,106.472378,0,0,0
2548,54,0,3,0.395255172,0.335823825,56.72986478,90.97817713,0,0,0
2549,82,1,1,0.368405918,0.191692725,14.82973267,120.1707866,1,0,0
2550,60,1,1,0.37959535,0.317751567,66.94013382,57.64776087,1,1,0
2551,62,1,2,0.434846893,0.388806616,114.1369164,178.9270625,0,1,0
2552,43,0,2,0.245502941,0.152779139,37.86173903,13.9374912,0,0,0
2553,37,1,2,0.570764758,0.732567613,37.46044012,34.94633621,0,1,0
2554,66,1,2,0.280996969,0.217960596,9.169627854,11.43628843,0,0,0
2555,52,0,3,0.256535191,0.20850976,20.43677644,34.34948384,0,1,0
2556,60,0,2,0.643013887,0.45350905,83.75190384,115.9878126,0,0,0
2557,44,1,4,0.257883852,0.386646291,52.02248537,61.75678394,1,0,0
2558,66,1,2,0.137095026,0.125478664,24.69013192,23.92127561,1,0,0
2559,31,0,3,0.419451617,0.427931579,46.38645239,24.53737196,0,1,0
2560,72,1,1,0.24764886,0.346143926,79.52326592,129.421404,1,1,0
2561,67,0,2,0.708854162,0.529259968,151.7423089,422.4033642,1,1,0
2562,56,0,1,0.491800101,0.288339543,16.81975947,49.74724293,1,0,0
2563,28,1,2,0.570148442,0.323834957,23.62029141,4.63263845,1,0,0
2564,48,1,3,0.314322868,0.163771969,5.997176058,16.64020333,1,1,0
2565,57,0,3,0.41410193,0.230279983,134.7463871,110.5679794,0,1,0
2566,72,0,1,0.143555159,0.169062407,109.8372914,68.41791041,0,1,0
2567,34,0,1,0.265025605,0.525169547,104.3383664,21.2426033,0,1,0
2568,69,0,3,0.58108331,0.496126443,107.8608794,193.0184216,1,1,0
2569,83,1,3,0.176025656,0.325681657,105.8254344,355.9264063,1,1,0
2570,47,0,2,0.273902484,0.120180646,18.82513017,15.03621568,0,0,0
2571,59,1,3,0.465760045,0.291173489,89.57106453,87.64816524,0,1,0
2572,48,1,2,0.4456472,0.478730255,33.82608411,58.94319242,0,1,0
2573,34,1,3,0.595514533,0.70255159,13.67111871,48.49361223,0,0,0
2574,63,1,2,0.473761532,0.386756786,80.36518489,105.9733854,0,0,0
2575,62,1,2,0.353969301,0.305568336,101.9065172,90.89171731,0,1,0
2576,48,1,3,0.747854934,0.722398664,136.5354962,327.5460692,1,1,0
2577,56,0,3,0.408384267,0.423187713,11.57683267,53.26101604,0,0,0
2578,51,1,4,0.593761496,0.456197283,136.4926909,130.0294895,0,1,0
2579,39,0,2,0.41732788,0.309507933,134.2048356,52.6423448,0,1,0
2580,27,0,2,0.525162441,0.548938644,6.251640464,16.08993838,0,0,0
2581,54,1,3,0.217493665,0.17924671,94.0466079,50.44160625,0,1,0
2582,47,1,2,0.514841846,0.205398924,108.2920069,11.9156626,0,0,0
2583,44,0,3,0.361744065,0.390281225,14.70514989,45.86183261,0,1,0
2584,46,0,2,0.244213212,0.28504418,21.8590136,19.84195044,1,0,0
2585,31,1,2,0.512528941,0.561067512,4.429640267,2.20661121,0,0,0
2586,48,1,1,0.139406886,0.226499332,115.6465144,26.22975136,0,1,0
2587,59,1,1,0.522120694,0.305055192,8.154841846,8.164546084,0,0,0
2588,45,0,3,0.563259957,0.530345021,59.51800137,91.32150191,0,0,0
2589,60,0,2,0.320293516,0.196730373,34.79976616,42.31719368,0,0,0
2590,50,0,2,0.530229883,0.72572484,79.69316441,21.94707067,0,1,0
2591,54,0,2,0.468899081,0.446887104,60.16017205,161.328056,1,0,0
2592,37,1,2,0.298464219,0.242714882,8.309575348,8.071517501,0,1,0
2593,34,1,4,0.444101679,0.304667654,45.95521393,15.9902886,0,0,0
2594,60,0,2,0.255904034,0.293137626,43.22067865,69.29420881,0,0,0
2595,47,1,3,0.518255993,0.366039543,46.01354423,69.82259284,0,0,0
2596,57,0,2,0.552114381,0.425337577,72.40105063,115.1000464,1,0,0
2597,72,0,2,0.392557236,0.244889127,40.43872372,54.26390735,0,0,0
2598,60,0,2,0.36138553,0.287185152,27.33921412,58.46957912,0,0,0
2599,69,1,3,0.709830674,0.659851644,90.75001582,166.3839997,1,0,0
2600,84,0,3,0.124326409,0.099547971,26.58713272,149.8294348,0,0,0
2601,74,0,4,0.702016758,0.636187699,56.5191026,434.3893838,1,1,0
2602,60,1,4,0.535453264,0.334746441,111.9860061,231.2213968,1,0,0
2603,67,0,3,0.499975628,0.483558432,73.65534051,168.7513519,1,1,0
2604,38,0,3,0.725827502,0.674378235,120.8992307,269.1114855,1,1,0
2605,45,1,3,0.125692676,0.236572942,18.94525195,19.92821289,0,0,0
2606,83,1,3,0.487500696,0.262447766,128.1317558,524.0789383,1,1,0
2607,60,1,2,0.413860159,0.452202468,84.33260667,66.07048896,0,1,0
2608,55,1,2,0.416420774,0.35417072,50.31991776,46.24104285,0,1,0
2609,60,1,3,0.30814666,0.403230691,25.09979453,65.5788122,0,1,0
2610,52,0,3,0.23674198,0.271438727,33.86961765,20.09075466,0,1,0
2611,52,1,2,0.282471718,0.31446167,17.32368124,33.47697279,0,0,0
2612,51,1,3,0.464498251,0.533801321,75.66192204,143.0168947,1,0,0
2613,46,1,3,0.435065649,0.38093405,36.51728346,33.68982745,0,1,0
2614,44,0,2,0.550087087,0.525095171,37.2707031,63.51830784,0,0,0
2615,54,1,3,0.593528251,0.368065522,100.5278051,76.20666573,0,1,0
2616,47,0,3,0.246468451,0.278288286,88.22596823,45.7891482,1,1,0
2617,65,1,2,0.383368368,0.16008914,27.01420863,52.86641852,1,0,0
2618,58,0,2,0.508373592,0.291861687,55.35381858,97.00789317,1,0,0
2619,62,0,3,0.338338629,0.312768859,70.68715076,79.6893352,0,0,0
2620,53,1,3,0.682999247,0.400996806,74.44753913,85.64828595,0,0,0
2621,53,0,4,0.643008263,0.474423253,214.4570312,199.2998833,1,1,0
2622,72,1,2,0.309923948,0.151942301,36.28241064,50.48165424,1,0,0
2623,68,1,3,0.399363102,0.360121139,90.95244392,133.9127059,1,1,0
2624,55,1,3,0.49845596,0.443227979,30.73461916,80.71831887,0,0,0
2625,89,0,4,0.157709535,0.181096284,32.2233636,23.93010645,1,0,0
2626,60,1,2,0.193661454,0.178646952,45.39078801,96.36372367,1,0,0
2627,60,0,3,0.501685205,0.285878493,99.20582942,225.0559631,1,0,0
2628,69,1,3,0.397962549,0.330589477,83.39504353,167.8080691,1,0,0
2629,68,0,3,0.26766712,0.150730899,125.7582258,105.3687847,1,0,0
2630,68,1,1,0.647971449,0.379029616,41.91876185,144.0113306,1,1,0
2631,63,0,2,0.568272846,0.521575227,42.18004424,205.2455239,1,1,0
2632,49,1,1,0.409957121,0.188119242,63.35481394,71.30633438,0,1,0
2633,54,0,3,0.514008042,0.423225274,39.38274443,59.69751442,0,1,0
2634,80,0,2,0.41247162,0.588357671,219.3911455,451.7078354,1,1,0
2635,31,0,2,0.369795231,0.547568725,23.93370225,77.45608057,0,0,0
2636,49,1,3,0.243864125,0.250081665,30.99471594,38.56940899,0,0,0
2637,52,1,3,0.299350243,0.256281708,95.49612495,21.65880809,1,1,0
2638,58,0,1,0.50235698,0.22825706,20.08091356,59.37496351,0,1,0
2639,37,1,2,0.283681771,0.279112391,47.13060657,29.63838651,0,1,0
2640,59,0,2,0.302964836,0.270850578,62.73736307,82.71556135,1,0,0
2641,63,0,2,0.607793831,0.439987207,38.55493224,96.04132204,0,1,0
2642,45,0,4,0.523971271,0.452853504,100.2375454,122.4735904,0,0,0
2643,51,0,3,0.565269089,0.378235409,83.1790258,95.55748965,0,0,0
2644,44,1,2,0.205303216,0.238996096,17.20352404,25.61095808,0,0,0
2645,74,0,3,0.302628446,0.383161306,48.92766382,151.8494327,1,0,0
2646,59,1,2,0.582913093,0.27045732,62.85773803,91.38049255,0,0,0
2647,53,1,3,0.458806816,0.426265418,67.58119516,81.61476855,1,0,0
2648,44,0,2,0.174064633,0.2308908,13.51278981,10.95019455,0,1,0
2649,57,1,3,0.586737878,0.276472168,80.13250888,265.2463123,1,1,0
2650,68,0,3,0.410219733,0.34412414,70.40868697,135.4712314,1,1,0
2651,58,0,3,0.567963928,0.419994717,48.10017093,102.9991852,0,0,0
2652,61,1,4,0.144930118,0.156737832,13.86588928,21.50176465,1,0,0
2653,39,0,2,0.623298175,0.675420048,40.15037023,62.26064316,1,0,0
2654,56,1,2,0.354578975,0.388738445,31.27016932,60.22711951,0,0,0
2655,60,0,3,0.449077509,0.501244122,90.45167558,133.7012739,1,0,0
2656,43,1,2,0.216296631,0.291967986,14.56449919,14.02180605,0,0,0
2657,70,1,3,0.469367989,0.340118534,71.60199907,116.4790144,1,1,0
2658,73,1,3,0.193640464,0.290041405,68.68831177,67.8308389,0,1,0
2659,36,0,2,0.518684403,0.394100586,17.87060486,13.27659004,0,1,0
2660,23,1,1,0.460236218,0.293155918,21.93038705,2.184358236,1,1,0
2661,54,1,2,0.423572086,0.261696059,29.89882508,49.33163943,0,0,0
2662,63,1,2,0.525695426,0.589599025,43.15480732,142.0915029,1,1,0
2663,54,1,3,0.36424085,0.323037207,22.51667979,85.15606535,0,0,0
2664,53,0,3,0.349754577,0.263051917,20.47395172,25.72708787,0,0,0
2665,55,1,3,0.435032213,0.552412219,151.1773229,47.09733362,0,1,0
2666,45,0,2,0.599861959,0.367692189,21.82617855,63.54529616,0,0,0
2667,34,1,3,0.330160492,0.451180331,16.31117845,26.74394074,0,0,0
2668,66,0,3,0.335184334,0.285666801,37.23630449,99.19684412,1,1,0
2669,61,1,3,0.150169968,0.108090392,63.7747371,67.50685663,1,1,0
2670,34,1,2,0.750216996,0.532024295,16.54971492,65.42794877,0,0,0
2671,65,0,3,0.525690063,0.434467712,72.40057712,128.4149504,0,0,0
2672,45,0,2,0.477761409,0.488341944,67.41418914,54.96166294,0,1,0
2673,53,1,3,0.6211791,0.468680145,106.2648269,105.6803426,0,1,0
2674,69,0,2,0.465755217,0.204884705,15.85688382,26.38558018,1,0,0
2675,47,0,3,0.348293963,0.43431395,46.84241123,51.39557964,0,1,0
2676,52,1,2,0.367833881,0.314908776,45.14724315,65.6876389,0,0,0
2677,55,1,3,0.500517569,0.568767292,59.28301526,83.14012067,0,1,0
2678,68,1,2,0.57538853,0.480595334,129.2804914,225.0797459,1,1,0
2679,62,1,2,0.552900991,0.481226778,135.9364002,155.9563919,0,0,0
2680,52,1,3,0.387747884,0.346486767,81.93103766,52.61381408,0,1,0
2681,54,1,2,0.412826964,0.339546169,22.12911764,50.56020727,0,1,0
2682,49,0,4,0.553023343,0.471496526,51.84302948,53.50600744,0,1,0
2683,73,1,1,0.322041229,0.110884536,27.76923139,25.34298218,1,1,0
2684,50,0,3,0.166568582,0.139298089,9.829247905,7.153564447,1,1,0
2685,47,1,3,0.319551149,0.156766383,22.35256638,29.64857004,0,0,0
2686,58,1,1,0.3016068,0.293481578,53.28795862,32.31338277,0,1,0
2687,53,0,3,0.193805829,0.164853872,8.307376232,56.06227496,1,0,0
2688,61,0,3,0.359724184,0.162921898,86.07073923,81.89749338,0,1,0
2689,67,0,3,0.427940786,0.263997558,161.4203919,202.8080846,1,1,0
2690,72,1,4,0.20341481,0.424019563,77.36712465,150.4287139,1,0,0
2691,66,0,3,0.377043199,0.629197826,197.4314046,459.0744604,1,1,0
2692,63,0,1,0.550888916,0.380735496,126.1006511,92.61933641,1,1,0
2693,66,1,2,0.433581057,0.393445722,59.80712012,96.57008285,1,1,0
2694,40,1,3,0.515647144,0.474740629,42.31504495,93.14689158,0,0,0
2695,48,1,2,0.349018045,0.52316541,91.82789021,85.54893563,0,1,0
2696,37,0,2,0.53043165,0.381507637,21.58114665,24.0312807,0,0,0
2697,64,0,1,0.321510472,0.26062316,37.37270759,59.36926577,0,0,0
2698,55,0,2,0.419920187,0.302792773,96.42168793,58.54576458,0,1,0
2699,52,1,2,0.173332856,0.212258471,12.81345191,15.91849091,0,0,0
2700,33,1,3,0.514863707,0.50175761,22.89935931,36.5667565,1,1,0
2701,57,1,3,0.173987364,0.150701082,59.02784552,79.19609773,1,1,0
2702,51,1,4,0.276486771,0.191969262,10.17767938,17.46649425,1,1,0
2703,41,0,3,0.618136418,0.366752174,101.5590989,58.83295656,0,1,0
2704,45,0,2,0.618692741,0.522032048,55.92278606,53.4540629,0,1,0
2705,47,0,3,0.639183947,0.618178851,76.7923383,117.9825898,1,0,0
2706,53,0,3,0.310964373,0.469516436,48.49302266,89.10381474,1,0,0
2707,36,0,3,0.314568456,0.40493678,26.88433562,29.6934804,0,1,0
2708,53,0,2,0.405351076,0.25523324,40.60431198,61.21856535,1,0,0
2709,60,1,2,0.406500319,0.334907249,40.50810111,43.08065653,1,1,0
2710,49,1,2,0.394519482,0.42172045,20.54766789,31.17651946,0,0,0
2711,50,0,2,0.505179851,0.351188711,80.51481729,100.3373871,0,0,0
2712,58,0,4,0.428044229,0.405083939,77.37412295,90.99774069,0,0,0
2713,73,1,3,0.616482533,0.375130659,121.2131382,227.5704278,1,0,0
2714,50,0,2,0.47813426,0.356431041,65.2058313,41.70961804,0,1,0
2715,51,1,3,0.450427059,0.396222429,47.69335931,38.28803429,0,1,0
2716,41,1,3,0.363768219,0.324412578,29.2685128,28.47291109,0,1,0
2717,41,0,2,0.531874929,0.342244553,67.56189413,43.24738568,0,1,0
2718,61,1,3,0.520123837,0.324003289,61.31747539,163.0697822,1,1,0
2719,53,1,4,0.693355256,0.53165165,144.3743994,255.8003774,1,1,0
2720,64,1,3,0.492980774,0.298579341,30.94307145,62.18995398,0,1,0
2721,66,0,3,0.170069947,0.224687543,48.28528871,47.04602868,0,0,0
2722,59,1,2,0.660607348,0.482442029,73.96948649,123.448313,1,0,0
2723,64,1,3,0.303385755,0.355459813,120.8363748,135.1257134,1,0,0
2724,66,0,2,0.479038009,0.422084597,117.9274481,213.6585734,1,1,0
2725,64,1,3,0.104129836,0.091006991,18.4424365,46.81627034,0,0,0
2726,59,1,3,0.667561423,0.376052383,55.39546989,107.0933758,1,0,0
2727,54,1,2,0.225289802,0.282189507,13.76727146,33.92438348,0,0,0
2728,34,0,3,0.280497578,0.359422634,17.43672566,13.67078092,0,0,0
2729,49,0,3,0.374727062,0.360466614,47.42946711,72.3118256,1,0,0
2730,59,0,4,0.468031198,0.622699289,40.68828143,103.1359202,0,0,0
2731,24,0,5,0.124482896,0.059106431,9.738822879,4.891778398,0,0,0
2732,60,1,4,0.550411562,0.613972783,116.399538,156.1049968,1,0,0
2733,59,1,3,0.183754863,0.136524702,87.20339013,80.21147984,0,1,0
2734,56,0,3,0.414279789,0.230384557,91.71945413,115.1182678,1,0,0
2735,59,1,3,0.427911214,0.245705974,35.58252453,67.09786517,0,0,0
2736,55,0,3,0.373345457,0.398426826,15.52492472,27.35156258,0,0,0
2737,55,0,3,0.22319173,0.175712935,32.08013094,48.72946578,1,0,0
2738,55,0,2,0.462410408,0.448242768,69.02732823,76.8971993,0,0,0
2739,68,0,3,0.244398264,0.232193895,58.04671906,95.06570833,1,0,0
2740,54,0,2,0.491951107,0.345089611,42.26486647,48.82469858,1,0,0
2741,38,1,3,0.412035698,0.454098712,32.80715391,35.31393275,0,1,0
2742,49,0,2,0.567784585,0.578480876,80.03081262,126.6180744,1,0,0
2743,58,1,1,0.562611942,0.61071762,141.1459148,188.8533429,0,0,0
2744,67,0,2,0.456172019,0.176820855,91.62215095,127.0736054,0,0,0
2745,70,0,2,0.462062363,0.272213078,16.54898797,126.9027551,1,1,0
2746,45,0,2,0.392890658,0.35605646,22.33515625,29.68576905,0,0,0
2747,64,1,2,0.504064086,0.264352352,26.64698839,36.45189101,1,0,0
2748,60,1,3,0.199811138,0.413077776,14.15273697,46.33587947,1,1,0
2749,53,0,2,0.419202105,0.357227274,96.38097813,142.673499,1,0,0
2750,55,1,2,0.394310205,0.273206507,49.50532209,83.45795151,0,0,0
2751,55,1,4,0.330375551,0.341422475,61.2517788,191.0172816,1,0,0
2752,57,1,3,0.318308943,0.20571604,41.23964383,38.26779792,0,1,0
2753,57,0,3,0.343277968,0.376126607,18.72411249,32.649229,0,1,0
2754,45,1,2,0.506223694,0.309631882,24.04578767,32.55793678,0,0,0
2755,47,0,2,0.589525058,0.475983897,47.49492284,78.99720868,0,0,0
2756,66,1,3,0.576129146,0.530739615,83.39355903,89.99741131,1,0,0
2757,50,1,1,0.152190584,0.105013815,6.797760821,10.86447737,1,1,0
2758,78,0,3,0.462630101,0.193509137,156.558818,415.3198556,1,1,0
2759,45,1,3,0.487150503,0.410541513,48.56171467,69.5980931,0,0,0
2760,50,1,2,0.315776317,0.252875878,39.42311963,39.84340746,1,1,0
2761,70,0,1,0.37274737,0.247933429,67.74481733,86.43889832,1,1,0
2762,70,0,1,0.507317574,0.384198883,60.23617983,160.8636765,1,1,0
2763,43,0,2,0.304554638,0.230053993,39.92622545,28.33556801,0,1,0
2764,57,1,3,0.403845434,0.440391172,101.3932937,135.352048,0,0,0
2765,70,1,2,0.527254148,0.478325915,112.7874994,162.2758883,1,1,0
2766,70,0,2,0.394679339,0.273467696,27.32297951,72.12818106,1,0,0
2767,40,0,1,0.628484389,0.554265411,17.82837542,28.25035847,1,0,0
2768,81,0,3,0.520302358,0.339977272,204.0279043,292.2318366,1,1,0
2769,64,1,3,0.285349311,0.316590368,41.0987374,106.3921109,1,1,0
2770,57,1,3,0.565967187,0.438728569,72.41330876,76.33391359,0,1,0
2771,53,1,2,0.434631809,0.396095181,53.78787124,50.79125167,0,1,0
2772,43,0,3,0.232259106,0.284071761,33.98748854,16.57017628,0,0,0
2773,56,0,2,0.363642694,0.344347648,53.00128809,55.80748009,0,1,0
2774,52,1,1,0.264383222,0.178962122,20.4551494,19.08313004,1,0,0
2775,85,1,2,0.089391208,0.046800386,92.78065911,112.5280911,1,0,0
2776,58,0,4,0.400463087,0.398674937,110.9651085,110.8261827,0,1,0
2777,51,1,3,0.484026386,0.477865884,22.39542792,164.7355596,1,0,0
2778,55,1,1,0.492707418,0.212388136,62.63125411,71.96065449,0,0,0
2779,48,1,4,0.484758537,0.530131364,24.76936819,26.21057245,0,1,0
2780,83,1,3,0.444439553,0.524245819,27.15847311,325.4839441,1,1,0
2781,72,0,3,0.200466079,0.120052715,8.200977862,9.484147787,0,0,0
2782,56,1,2,0.268328628,0.187273643,32.24051027,41.12564524,0,0,0
2783,73,0,2,0.484576384,0.268423088,111.5639401,218.8608094,1,1,0
2784,54,0,2,0.283154997,0.150778172,106.8885393,139.400951,0,1,0
2785,54,0,2,0.437787231,0.319740495,36.06818316,44.94172977,0,0,0
2786,46,0,3,0.317301504,0.358701053,24.93520081,21.50922065,0,1,0
2787,39,1,2,0.33743274,0.309359011,43.11430112,15.73360548,0,0,0
2788,76,1,3,0.59960969,0.619575398,151.7206858,343.0333744,1,1,0
2789,65,0,3,0.31711472,0.214022441,25.57992987,42.8756516,0,0,0
2790,57,0,3,0.086901276,0.054045075,10.05397568,7.213117344,0,0,0
2791,77,0,3,0.33139514,0.234611971,92.10250797,58.55649916,0,0,0
2792,55,1,2,0.424865469,0.512905551,24.5107055,45.04013154,0,1,0
2793,58,0,3,0.548367643,0.542073547,67.77907407,86.43974034,0,0,0
2794,30,1,4,0.337436631,0.161737492,16.45439344,11.71789093,0,0,0
2795,65,1,4,0.378897621,0.184826151,195.6267321,87.79619766,0,0,0
2796,44,0,3,0.494913361,0.521703861,23.1449547,38.40580244,0,0,0
2797,41,0,3,0.583634552,0.618552603,79.26028499,120.1656359,1,1,0
2798,66,0,2,0.590630924,0.284885515,160.673968,275.8661104,1,1,0
2799,61,1,2,0.220254373,0.08694536,16.84855159,8.558450644,1,0,0
2800,37,0,2,0.604085582,0.652254509,62.79266949,31.80945807,0,1,0
2801,47,1,2,0.263105806,0.187717353,3.610976419,9.034750143,0,0,0
2802,61,0,2,0.455447587,0.133679824,5.835874833,13.91980688,0,0,0
2803,58,0,3,0.680890416,0.5832939,39.5597669,137.7716663,1,0,0
2804,31,0,4,0.355573977,0.571522655,154.0546916,177.5306923,0,1,0
2805,33,1,4,0.749731198,0.775813268,161.9134668,135.1006273,0,1,0
2806,40,0,3,0.43032435,0.231824923,30.45292008,24.6061515,1,1,0
2807,54,1,3,0.337766177,0.421169214,56.58802646,90.53990067,0,0,0
2808,35,1,1,0.563330151,0.470342444,116.0211477,29.15768926,1,1,0
2809,66,0,3,0.247783464,0.15360566,23.64718039,24.19346892,0,0,0
2810,47,1,1,0.35409005,0.318401731,35.28589671,30.64751936,0,1,0
2811,46,1,3,0.377787127,0.398153415,69.46651673,88.97240675,0,0,0
2812,83,0,2,0.197525583,0.118448033,12.22936648,21.00153742,1,0,0
2813,71,1,3,0.459950116,0.440456611,46.86633721,118.5907882,1,1,0
2814,44,0,3,0.595937216,0.528662328,85.86665461,142.1460597,1,1,0
2815,55,0,2,0.336025374,0.402225683,68.55712505,151.2165649,1,0,0
2816,66,0,2,0.47626036,0.434666342,43.43892553,88.69971338,1,1,0
2817,48,0,2,0.267809348,0.273064868,85.0358193,51.78893957,0,0,0
2818,71,1,2,0.464917577,0.517904357,59.23021895,190.7319093,1,0,0
2819,67,0,3,0.251471858,0.279028007,10.27530375,34.37012472,1,1,0
2820,55,0,2,0.3307079,0.252324101,51.72774547,61.91451022,1,0,0
2821,53,0,3,0.504822109,0.451343001,89.40214619,84.09351581,0,1,0
2822,72,1,2,0.297234015,0.193743879,32.57237213,47.69206605,0,0,0
2823,65,1,2,0.212591792,0.204728836,112.2062037,82.48903044,0,0,0
2824,48,1,2,0.422568233,0.330151846,68.74651543,55.09860992,1,1,0
2825,58,0,2,0.304850852,0.284863,23.00564452,39.95677048,0,1,0
2826,39,0,2,0.136175781,0.337278528,8.849265789,17.61741541,1,0,0
2827,59,0,2,0.336186594,0.596973793,55.62221801,93.79129266,1,0,0
2828,72,1,3,0.177334591,0.225898176,95.94841323,97.70700943,1,0,0
2829,60,1,3,0.385687877,0.361395035,75.42236128,77.30863725,0,1,0
2830,46,0,3,0.166026301,0.137071981,11.14804319,28.11708012,0,0,0
2831,57,1,2,0.347337835,0.297424196,72.58364765,49.32963308,0,1,0
2832,43,1,3,0.311579552,0.279488071,40.25505694,28.11658456,0,1,0
2833,76,1,3,0.310778512,0.286476665,108.372693,218.2025139,1,1,0
